settlement_id,from_user_id,to_user_id,group_id,amount,date,status,note
STL_00026806,USR_0515,USR_0391,GRP_0215,48.28,2024-10-01,completed,Payment for shared expenses
STL_00026807,USR_0195,USR_0682,GRP_0215,332.38,2024-10-31,completed,Payment for shared expenses
STL_00026808,USR_0302,USR_0682,GRP_0215,100.17,2024-10-31,completed,Payment for shared expenses
STL_00026809,USR_0302,USR_0391,GRP_0215,54.85,2024-10-31,completed,Payment for shared expenses
STL_00026810,USR_0515,USR_0391,GRP_0215,107.98,2024-10-31,completed,Clearing balance - October 2024
STL_00026811,USR_0488,USR_0391,GRP_0215,67.18,2024-10-31,completed,Settlement for office expenses
STL_00026812,USR_0488,USR_0563,GRP_0215,17.33,2024-10-31,completed,Payment for shared expenses
STL_00026813,USR_0195,USR_0682,GRP_0215,373.0,2024-11-30,pending,Monthly settlement for Group46 Team
STL_00026814,USR_0302,USR_0682,GRP_0215,70.9,2024-11-30,completed,Monthly settlement for Group46 Team
STL_00026815,USR_0302,USR_0391,GRP_0215,149.58,2024-11-30,completed,Clearing balance - November 2024
STL_00026816,USR_0515,USR_0391,GRP_0215,155.2,2024-11-30,completed,Payment for shared expenses
STL_00026817,USR_0515,USR_0563,GRP_0215,22.4,2024-11-30,completed,Payment for shared expenses
STL_00026818,USR_0195,USR_0682,GRP_0215,377.27,2024-12-30,completed,Monthly settlement for Group46 Team
STL_00026819,USR_0195,USR_0391,GRP_0215,108.69,2024-12-30,rejected,Settlement for office expenses
STL_00026820,USR_0302,USR_0391,GRP_0215,215.95,2024-12-30,pending,Clearing balance - December 2024
STL_00026821,USR_0302,USR_0563,GRP_0215,10.25,2024-12-30,completed,Clearing balance - December 2024
STL_00026822,USR_0195,USR_0682,GRP_0215,496.68,2025-01-29,completed,Settlement for office expenses
STL_00026823,USR_0302,USR_0682,GRP_0215,55.06,2025-01-29,completed,Monthly settlement for Group46 Team
STL_00026824,USR_0302,USR_0391,GRP_0215,98.32,2025-01-29,completed,Settlement for office expenses
STL_00026825,USR_0515,USR_0391,GRP_0215,46.38,2025-01-29,completed,Monthly settlement for Group46 Team
STL_00026826,USR_0488,USR_0391,GRP_0215,5.58,2025-01-29,completed,Monthly settlement for Group46 Team
STL_00026827,USR_0195,USR_0682,GRP_0215,485.29,2025-02-28,completed,Payment for shared expenses
STL_00026828,USR_0302,USR_0682,GRP_0215,29.56,2025-02-28,pending,Clearing balance - February 2025
STL_00026829,USR_0302,USR_0391,GRP_0215,182.53,2025-02-28,completed,Monthly settlement for Group46 Team
STL_00026830,USR_0515,USR_0391,GRP_0215,55.89,2025-02-28,completed,Settlement for office expenses
STL_00026831,USR_0488,USR_0391,GRP_0215,41.83,2025-02-28,completed,Monthly settlement for Group46 Team
STL_00026832,USR_0195,USR_0682,GRP_0215,524.34,2025-03-30,completed,Clearing balance - March 2025
STL_00026833,USR_0195,USR_0391,GRP_0215,18.3,2025-03-30,completed,Settlement for office expenses
STL_00026834,USR_0302,USR_0391,GRP_0215,176.52,2025-03-30,completed,Monthly settlement for Group46 Team
STL_00026835,USR_0515,USR_0391,GRP_0215,67.21,2025-03-30,completed,Settlement for office expenses
STL_00026836,USR_0488,USR_0391,GRP_0215,66.19,2025-03-30,completed,Settlement for office expenses
STL_00026837,USR_0195,USR_0682,GRP_0215,556.69,2025-04-29,completed,Settlement for office expenses
STL_00026838,USR_0195,USR_0391,GRP_0215,20.31,2025-04-29,completed,Payment for shared expenses
STL_00026839,USR_0302,USR_0391,GRP_0215,143.35,2025-04-29,completed,Payment for shared expenses
STL_00026840,USR_0488,USR_0391,GRP_0215,119.83,2025-04-29,completed,Settlement for office expenses
STL_00026841,USR_0515,USR_0391,GRP_0215,19.16,2025-04-29,completed,Monthly settlement for Group46 Team
STL_00026842,USR_0195,USR_0682,GRP_0215,437.51,2025-05-29,completed,Payment for shared expenses
STL_00026843,USR_0302,USR_0682,GRP_0215,98.97,2025-05-29,pending,Settlement for office expenses
STL_00026844,USR_0302,USR_0391,GRP_0215,39.77,2025-05-29,rejected,Monthly settlement for Group46 Team
STL_00026845,USR_0488,USR_0391,GRP_0215,125.71,2025-05-29,completed,Payment for shared expenses
STL_00026846,USR_0563,USR_0391,GRP_0215,80.12,2025-05-29,pending,Payment for shared expenses
STL_00026847,USR_0515,USR_0391,GRP_0215,41.74,2025-05-29,pending,Monthly settlement for Group46 Team
STL_00026848,USR_0195,USR_0682,GRP_0215,442.23,2025-06-28,completed,Settlement for office expenses
STL_00026849,USR_0515,USR_0682,GRP_0215,117.5,2025-06-28,completed,Clearing balance - June 2025
STL_00026850,USR_0563,USR_0682,GRP_0215,50.84,2025-06-28,completed,Settlement for office expenses
STL_00026851,USR_0563,USR_0391,GRP_0215,66.28,2025-06-28,pending,Settlement for office expenses
STL_00026852,USR_0488,USR_0391,GRP_0215,92.49,2025-06-28,completed,Monthly settlement for Group46 Team
STL_00026853,USR_0302,USR_0391,GRP_0215,20.23,2025-06-28,completed,Payment for shared expenses
STL_00026854,USR_0195,USR_0682,GRP_0215,478.58,2025-07-28,completed,Monthly settlement for Group46 Team
STL_00026855,USR_0515,USR_0682,GRP_0215,185.13,2025-07-28,completed,Monthly settlement for Group46 Team
STL_00026856,USR_0488,USR_0682,GRP_0215,43.22,2025-07-28,completed,Monthly settlement for Group46 Team
STL_00026857,USR_0488,USR_0391,GRP_0215,116.14,2025-07-28,completed,Monthly settlement for Group46 Team
STL_00026858,USR_0563,USR_0391,GRP_0215,93.45,2025-07-28,rejected,Monthly settlement for Group46 Team
STL_00026859,USR_0302,USR_0391,GRP_0215,1.18,2025-07-28,completed,Payment for shared expenses
STL_00026860,USR_0195,USR_0682,GRP_0215,475.36,2025-08-27,pending,Settlement for office expenses
STL_00026861,USR_0515,USR_0682,GRP_0215,180.76,2025-08-27,completed,Clearing balance - August 2025
STL_00026862,USR_0515,USR_0391,GRP_0215,14.25,2025-08-27,completed,Monthly settlement for Group46 Team
STL_00026863,USR_0488,USR_0391,GRP_0215,108.54,2025-08-27,pending,Payment for shared expenses
STL_00026864,USR_0563,USR_0391,GRP_0215,42.48,2025-08-27,completed,Payment for shared expenses
STL_00026865,USR_0302,USR_0391,GRP_0215,1.52,2025-08-27,completed,Clearing balance - August 2025
STL_00026866,USR_0195,USR_0682,GRP_0215,395.82,2025-09-26,completed,Payment for shared expenses
STL_00026867,USR_0515,USR_0682,GRP_0215,229.71,2025-09-26,rejected,Clearing balance - September 2025
STL_00026868,USR_0515,USR_0391,GRP_0215,31.18,2025-09-26,completed,Payment for shared expenses
STL_00026869,USR_0488,USR_0391,GRP_0215,120.17,2025-09-26,completed,Clearing balance - September 2025
STL_00026870,USR_0563,USR_0391,GRP_0215,85.38,2025-09-26,completed,Payment for shared expenses
STL_00026871,USR_0195,USR_0682,GRP_0215,366.84,2025-10-26,pending,Payment for shared expenses
STL_00026872,USR_0515,USR_0682,GRP_0215,207.66,2025-10-26,completed,Settlement for office expenses
STL_00026873,USR_0515,USR_0391,GRP_0215,59.95,2025-10-26,completed,Clearing balance - October 2025
STL_00026874,USR_0488,USR_0391,GRP_0215,146.86,2025-10-26,completed,Payment for shared expenses
STL_00026875,USR_0563,USR_0391,GRP_0215,21.24,2025-10-26,completed,Settlement for office expenses
STL_00026876,USR_0563,USR_0302,GRP_0215,77.5,2025-10-26,completed,Settlement for office expenses
STL_00026877,USR_0195,USR_0682,GRP_0215,427.01,2025-11-25,completed,Monthly settlement for Group46 Team
STL_00026878,USR_0515,USR_0682,GRP_0215,151.51,2025-11-25,completed,Settlement for office expenses
STL_00026879,USR_0515,USR_0391,GRP_0215,138.18,2025-11-25,completed,Monthly settlement for Group46 Team
STL_00026880,USR_0563,USR_0391,GRP_0215,32.13,2025-11-25,completed,Monthly settlement for Group46 Team
STL_00026881,USR_0563,USR_0302,GRP_0215,43.99,2025-11-25,rejected,Settlement for office expenses
STL_00026882,USR_0195,USR_0682,GRP_0215,505.2,2025-12-25,pending,Clearing balance - December 2025
STL_00026883,USR_0515,USR_0682,GRP_0215,10.88,2025-12-25,completed,Clearing balance - December 2025
STL_00026884,USR_0515,USR_0391,GRP_0215,184.02,2025-12-25,completed,Settlement for office expenses
STL_00026885,USR_0515,USR_0302,GRP_0215,45.82,2025-12-25,rejected,Settlement for office expenses
STL_00026886,USR_0076,USR_0636,GRP_0216,43.2,2022-02-14,completed,Monthly settlement for Coffee Fund
STL_00026887,USR_0261,USR_0636,GRP_0216,41.67,2022-02-14,completed,Clearing balance - February 2022
STL_00026888,USR_0873,USR_0636,GRP_0216,7.55,2022-02-14,completed,Payment for shared expenses
STL_00026889,USR_0873,USR_0747,GRP_0216,9.82,2022-02-14,completed,Clearing balance - February 2022
STL_00026890,USR_0076,USR_0747,GRP_0216,78.74,2022-03-16,pending,Payment for shared expenses
STL_00026891,USR_0873,USR_0747,GRP_0216,19.94,2022-03-16,completed,Monthly settlement for Coffee Fund
STL_00026892,USR_0076,USR_0747,GRP_0216,87.07,2022-04-15,completed,Clearing balance - April 2022
STL_00026893,USR_0873,USR_0747,GRP_0216,40.44,2022-04-15,completed,Payment for shared expenses
STL_00026894,USR_0873,USR_0980,GRP_0216,10.58,2022-04-15,completed,Payment for shared expenses
STL_00026895,USR_0636,USR_0980,GRP_0216,73.95,2022-05-15,completed,Monthly settlement for Coffee Fund
STL_00026896,USR_0873,USR_0980,GRP_0216,40.6,2022-05-15,completed,Monthly settlement for Coffee Fund
STL_00026897,USR_0076,USR_0980,GRP_0216,4.58,2022-05-15,completed,Clearing balance - May 2022
STL_00026898,USR_0636,USR_0980,GRP_0216,58.78,2022-06-14,completed,Payment for shared expenses
STL_00026899,USR_0076,USR_0980,GRP_0216,41.95,2022-06-14,completed,Clearing balance - June 2022
STL_00026900,USR_0873,USR_0980,GRP_0216,18.89,2022-06-14,completed,Clearing balance - June 2022
STL_00026901,USR_0873,USR_0747,GRP_0216,143.99,2022-07-14,completed,Settlement for office expenses
STL_00026902,USR_0636,USR_0747,GRP_0216,29.08,2022-07-14,completed,Settlement for office expenses
STL_00026903,USR_0636,USR_0980,GRP_0216,100.65,2022-07-14,completed,Clearing balance - July 2022
STL_00026904,USR_0873,USR_0747,GRP_0216,172.15,2022-08-13,completed,Settlement for office expenses
STL_00026905,USR_0636,USR_0747,GRP_0216,73.74,2022-08-13,pending,Payment for shared expenses
STL_00026906,USR_0636,USR_0980,GRP_0216,74.45,2022-08-13,completed,Settlement for office expenses
STL_00026907,USR_0261,USR_0980,GRP_0216,11.68,2022-08-13,completed,Clearing balance - August 2022
STL_00026908,USR_0873,USR_0747,GRP_0216,158.69,2022-09-12,completed,Clearing balance - September 2022
STL_00026909,USR_0636,USR_0747,GRP_0216,39.91,2022-09-12,pending,Payment for shared expenses
STL_00026910,USR_0636,USR_0980,GRP_0216,90.38,2022-09-12,completed,Settlement for office expenses
STL_00026911,USR_0873,USR_0980,GRP_0216,168.95,2022-10-12,pending,Payment for shared expenses
STL_00026912,USR_0636,USR_0980,GRP_0216,12.94,2022-10-12,completed,Payment for shared expenses
STL_00026913,USR_0636,USR_0747,GRP_0216,109.2,2022-10-12,completed,Clearing balance - October 2022
STL_00026914,USR_0076,USR_0747,GRP_0216,1.78,2022-10-12,completed,Monthly settlement for Coffee Fund
STL_00026915,USR_0873,USR_0980,GRP_0216,214.62,2022-11-11,pending,Monthly settlement for Coffee Fund
STL_00026916,USR_0636,USR_0980,GRP_0216,6.97,2022-11-11,completed,Clearing balance - November 2022
STL_00026917,USR_0636,USR_0747,GRP_0216,107.13,2022-11-11,completed,Payment for shared expenses
STL_00026918,USR_0076,USR_0747,GRP_0216,58.46,2022-11-11,completed,Monthly settlement for Coffee Fund
STL_00026919,USR_0873,USR_0980,GRP_0216,175.42,2022-12-11,completed,Clearing balance - December 2022
STL_00026920,USR_0261,USR_0980,GRP_0216,33.92,2022-12-11,completed,Payment for shared expenses
STL_00026921,USR_0261,USR_0747,GRP_0216,116.07,2022-12-11,pending,Payment for shared expenses
STL_00026922,USR_0076,USR_0747,GRP_0216,30.3,2022-12-11,completed,Clearing balance - December 2022
STL_00026923,USR_0873,USR_0747,GRP_0216,230.42,2023-01-10,completed,Settlement for office expenses
STL_00026924,USR_0873,USR_0980,GRP_0216,36.82,2023-01-10,pending,Payment for shared expenses
STL_00026925,USR_0261,USR_0980,GRP_0216,148.05,2023-01-10,completed,Settlement for office expenses
STL_00026926,USR_0873,USR_0980,GRP_0216,232.52,2023-02-09,completed,Payment for shared expenses
STL_00026927,USR_0873,USR_0636,GRP_0216,5.4,2023-02-09,completed,Settlement for office expenses
STL_00026928,USR_0261,USR_0636,GRP_0216,140.45,2023-02-09,completed,Clearing balance - February 2023
STL_00026929,USR_0873,USR_0980,GRP_0216,251.56,2023-03-11,completed,Monthly settlement for Coffee Fund
STL_00026930,USR_0873,USR_0747,GRP_0216,54.12,2023-03-11,rejected,Monthly settlement for Coffee Fund
STL_00026931,USR_0261,USR_0747,GRP_0216,135.85,2023-03-11,completed,Clearing balance - March 2023
STL_00026932,USR_0873,USR_0980,GRP_0216,304.83,2023-04-10,rejected,Clearing balance - April 2023
STL_00026933,USR_0873,USR_0076,GRP_0216,80.99,2023-04-10,completed,Settlement for office expenses
STL_00026934,USR_0261,USR_0076,GRP_0216,92.16,2023-04-10,completed,Clearing balance - April 2023
STL_00026935,USR_0261,USR_0747,GRP_0216,72.47,2023-04-10,completed,Settlement for office expenses
STL_00026936,USR_0873,USR_0980,GRP_0216,293.03,2023-05-10,completed,Monthly settlement for Coffee Fund
STL_00026937,USR_0873,USR_0076,GRP_0216,112.48,2023-05-10,rejected,Clearing balance - May 2023
STL_00026938,USR_0261,USR_0076,GRP_0216,87.08,2023-05-10,completed,Clearing balance - May 2023
STL_00026939,USR_0261,USR_0747,GRP_0216,79.22,2023-05-10,completed,Monthly settlement for Coffee Fund
STL_00026940,USR_0873,USR_0980,GRP_0216,309.92,2023-06-09,rejected,Clearing balance - June 2023
STL_00026941,USR_0873,USR_0076,GRP_0216,92.32,2023-06-09,completed,Clearing balance - June 2023
STL_00026942,USR_0261,USR_0076,GRP_0216,96.49,2023-06-09,completed,Payment for shared expenses
STL_00026943,USR_0261,USR_0747,GRP_0216,52.86,2023-06-09,completed,Clearing balance - June 2023
STL_00026944,USR_0873,USR_0980,GRP_0216,249.25,2023-07-09,pending,Clearing balance - July 2023
STL_00026945,USR_0873,USR_0636,GRP_0216,170.75,2023-07-09,completed,Monthly settlement for Coffee Fund
STL_00026946,USR_0873,USR_0076,GRP_0216,43.39,2023-07-09,completed,Payment for shared expenses
STL_00026947,USR_0261,USR_0076,GRP_0216,112.96,2023-07-09,completed,Monthly settlement for Coffee Fund
STL_00026948,USR_0261,USR_0747,GRP_0216,83.82,2023-07-09,completed,Monthly settlement for Coffee Fund
STL_00026949,USR_0873,USR_0636,GRP_0216,272.25,2023-08-08,completed,Clearing balance - August 2023
STL_00026950,USR_0873,USR_0076,GRP_0216,157.69,2023-08-08,pending,Settlement for office expenses
STL_00026951,USR_0873,USR_0980,GRP_0216,92.56,2023-08-08,completed,Settlement for office expenses
STL_00026952,USR_0261,USR_0980,GRP_0216,62.65,2023-08-08,completed,Payment for shared expenses
STL_00026953,USR_0261,USR_0747,GRP_0216,72.7,2023-08-08,completed,Monthly settlement for Coffee Fund
STL_00026954,USR_0873,USR_0636,GRP_0216,205.0,2023-09-07,completed,Monthly settlement for Coffee Fund
STL_00026955,USR_0873,USR_0076,GRP_0216,167.09,2023-09-07,completed,Clearing balance - September 2023
STL_00026956,USR_0873,USR_0980,GRP_0216,49.23,2023-09-07,completed,Monthly settlement for Coffee Fund
STL_00026957,USR_0261,USR_0980,GRP_0216,42.14,2023-09-07,completed,Clearing balance - September 2023
STL_00026958,USR_0261,USR_0747,GRP_0216,38.03,2023-09-07,completed,Payment for shared expenses
STL_00026959,USR_0873,USR_0636,GRP_0216,298.25,2023-10-07,pending,Payment for shared expenses
STL_00026960,USR_0873,USR_0076,GRP_0216,135.63,2023-10-07,completed,Clearing balance - October 2023
STL_00026961,USR_0261,USR_0076,GRP_0216,57.27,2023-10-07,completed,Payment for shared expenses
STL_00026962,USR_0261,USR_0980,GRP_0216,52.69,2023-10-07,pending,Monthly settlement for Coffee Fund
STL_00026963,USR_0873,USR_0636,GRP_0216,269.88,2023-11-06,completed,Monthly settlement for Coffee Fund
STL_00026964,USR_0873,USR_0076,GRP_0216,160.06,2023-11-06,completed,Clearing balance - November 2023
STL_00026965,USR_0261,USR_0076,GRP_0216,22.45,2023-11-06,pending,Clearing balance - November 2023
STL_00026966,USR_0261,USR_0980,GRP_0216,48.02,2023-11-06,completed,Settlement for office expenses
STL_00026967,USR_0261,USR_0747,GRP_0216,36.85,2023-11-06,completed,Payment for shared expenses
STL_00026968,USR_0873,USR_0076,GRP_0216,203.97,2023-12-06,completed,Payment for shared expenses
STL_00026969,USR_0873,USR_0636,GRP_0216,140.45,2023-12-06,completed,Monthly settlement for Coffee Fund
STL_00026970,USR_0873,USR_0980,GRP_0216,31.89,2023-12-06,completed,Payment for shared expenses
STL_00026971,USR_0873,USR_0747,GRP_0216,25.8,2023-12-06,completed,Settlement for office expenses
STL_00026972,USR_0261,USR_0076,GRP_0216,279.67,2024-01-05,completed,Monthly settlement for Coffee Fund
STL_00026973,USR_0261,USR_0636,GRP_0216,73.76,2024-01-05,completed,Settlement for office expenses
STL_00026974,USR_0261,USR_0747,GRP_0216,18.78,2024-01-05,pending,Clearing balance - January 2024
STL_00026975,USR_0873,USR_0076,GRP_0216,282.26,2024-02-04,completed,Monthly settlement for Coffee Fund
STL_00026976,USR_0873,USR_0636,GRP_0216,114.57,2024-02-04,rejected,Clearing balance - February 2024
STL_00026977,USR_0261,USR_0636,GRP_0216,160.87,2024-02-04,completed,Payment for shared expenses
STL_00026978,USR_0261,USR_0747,GRP_0216,12.69,2024-02-04,completed,Payment for shared expenses
STL_00026979,USR_0873,USR_0076,GRP_0216,310.13,2024-03-05,completed,Payment for shared expenses
STL_00026980,USR_0873,USR_0636,GRP_0216,56.78,2024-03-05,completed,Settlement for office expenses
STL_00026981,USR_0261,USR_0636,GRP_0216,190.8,2024-03-05,rejected,Monthly settlement for Coffee Fund
STL_00026982,USR_0261,USR_0076,GRP_0216,303.16,2024-04-04,completed,Monthly settlement for Coffee Fund
STL_00026983,USR_0261,USR_0636,GRP_0216,24.56,2024-04-04,completed,Settlement for office expenses
STL_00026984,USR_0873,USR_0636,GRP_0216,207.23,2024-04-04,completed,Settlement for office expenses
STL_00026985,USR_0873,USR_0076,GRP_0216,260.92,2024-05-04,completed,Payment for shared expenses
STL_00026986,USR_0261,USR_0076,GRP_0216,17.45,2024-05-04,completed,Payment for shared expenses
STL_00026987,USR_0261,USR_0636,GRP_0216,206.95,2024-05-04,rejected,Monthly settlement for Coffee Fund
STL_00026988,USR_0261,USR_0076,GRP_0216,221.42,2024-06-03,completed,Settlement for office expenses
STL_00026989,USR_0261,USR_0636,GRP_0216,43.97,2024-06-03,completed,Monthly settlement for Coffee Fund
STL_00026990,USR_0873,USR_0636,GRP_0216,78.22,2024-06-03,completed,Clearing balance - June 2024
STL_00026991,USR_0261,USR_0076,GRP_0216,221.48,2024-07-03,completed,Monthly settlement for Coffee Fund
STL_00026992,USR_0873,USR_0076,GRP_0216,18.62,2024-07-03,completed,Clearing balance - July 2024
STL_00026993,USR_0873,USR_0636,GRP_0216,116.9,2024-07-03,pending,Clearing balance - July 2024
STL_00026994,USR_0261,USR_0076,GRP_0216,237.63,2024-08-02,completed,Clearing balance - August 2024
STL_00026995,USR_0261,USR_0636,GRP_0216,3.95,2024-08-02,completed,Clearing balance - August 2024
STL_00026996,USR_0980,USR_0636,GRP_0216,2.57,2024-08-02,completed,Monthly settlement for Coffee Fund
STL_00026997,USR_0261,USR_0076,GRP_0216,175.11,2024-09-01,completed,Monthly settlement for Coffee Fund
STL_00026998,USR_0261,USR_0636,GRP_0216,15.14,2024-09-01,completed,Payment for shared expenses
STL_00026999,USR_0261,USR_0076,GRP_0216,167.48,2024-10-01,completed,Monthly settlement for Coffee Fund
STL_00027000,USR_0747,USR_0076,GRP_0216,55.6,2024-10-01,completed,Settlement for office expenses
STL_00027001,USR_0747,USR_0636,GRP_0216,26.02,2024-10-01,completed,Payment for shared expenses
STL_00027002,USR_0747,USR_0076,GRP_0216,105.39,2024-10-31,pending,Monthly settlement for Coffee Fund
STL_00027003,USR_0980,USR_0076,GRP_0216,77.53,2024-10-31,rejected,Payment for shared expenses
STL_00027004,USR_0980,USR_0076,GRP_0216,171.37,2024-11-30,completed,Clearing balance - November 2024
STL_00027005,USR_0636,USR_0076,GRP_0216,54.27,2024-11-30,completed,Monthly settlement for Coffee Fund
STL_00027006,USR_0636,USR_0076,GRP_0216,149.85,2024-12-30,pending,Monthly settlement for Coffee Fund
STL_00027007,USR_0636,USR_0747,GRP_0216,33.51,2024-12-30,completed,Clearing balance - December 2024
STL_00027008,USR_0636,USR_0076,GRP_0216,158.2,2025-01-29,completed,Payment for shared expenses
STL_00027009,USR_0636,USR_0873,GRP_0216,25.42,2025-01-29,completed,Clearing balance - January 2025
STL_00027010,USR_0636,USR_0076,GRP_0216,167.63,2025-02-28,completed,Settlement for office expenses
STL_00027011,USR_0636,USR_0873,GRP_0216,61.52,2025-02-28,completed,Clearing balance - February 2025
STL_00027012,USR_0636,USR_0076,GRP_0216,150.42,2025-03-30,rejected,Clearing balance - March 2025
STL_00027013,USR_0636,USR_0873,GRP_0216,41.75,2025-03-30,completed,Settlement for office expenses
STL_00027014,USR_0636,USR_0076,GRP_0216,137.97,2025-04-29,completed,Monthly settlement for Coffee Fund
STL_00027015,USR_0636,USR_0873,GRP_0216,33.22,2025-04-29,completed,Clearing balance - April 2025
STL_00027016,USR_0636,USR_0261,GRP_0216,30.45,2025-04-29,completed,Payment for shared expenses
STL_00027017,USR_0636,USR_0261,GRP_0216,62.31,2025-05-29,completed,Clearing balance - May 2025
STL_00027018,USR_0636,USR_0873,GRP_0216,49.55,2025-05-29,completed,Settlement for office expenses
STL_00027019,USR_0636,USR_0076,GRP_0216,46.37,2025-05-29,completed,Monthly settlement for Coffee Fund
STL_00027020,USR_0636,USR_0261,GRP_0216,69.03,2025-06-28,completed,Monthly settlement for Coffee Fund
STL_00027021,USR_0636,USR_0076,GRP_0216,68.08,2025-06-28,pending,Payment for shared expenses
STL_00027022,USR_0636,USR_0261,GRP_0216,114.66,2025-07-28,completed,Payment for shared expenses
STL_00027023,USR_0636,USR_0076,GRP_0216,10.61,2025-07-28,completed,Clearing balance - July 2025
STL_00027024,USR_0636,USR_0261,GRP_0216,92.76,2025-08-27,completed,Payment for shared expenses
STL_00027025,USR_0636,USR_0076,GRP_0216,10.14,2025-08-27,rejected,Monthly settlement for Coffee Fund
STL_00027026,USR_0636,USR_0873,GRP_0216,7.89,2025-08-27,completed,Monthly settlement for Coffee Fund
STL_00027027,USR_0980,USR_0261,GRP_0216,182.78,2025-09-26,completed,Monthly settlement for Coffee Fund
STL_00027028,USR_0636,USR_0261,GRP_0216,144.51,2025-10-26,completed,Monthly settlement for Coffee Fund
STL_00027029,USR_0636,USR_0076,GRP_0216,119.81,2025-10-26,completed,Payment for shared expenses
STL_00027030,USR_0980,USR_0076,GRP_0216,5.55,2025-10-26,completed,Monthly settlement for Coffee Fund
STL_00027031,USR_0980,USR_0076,GRP_0216,195.9,2025-11-25,completed,Settlement for office expenses
STL_00027032,USR_0980,USR_0261,GRP_0216,98.1,2025-11-25,pending,Payment for shared expenses
STL_00027033,USR_0636,USR_0076,GRP_0216,118.06,2025-12-25,completed,Monthly settlement for Coffee Fund
STL_00027034,USR_0636,USR_0261,GRP_0216,69.21,2025-12-25,completed,Payment for shared expenses
STL_00027035,USR_0636,USR_0873,GRP_0216,2.51,2025-12-25,completed,Payment for shared expenses
STL_00027036,USR_0226,USR_0674,GRP_0217,2.86,2020-02-08,pending,Payment for shared expenses
STL_00027037,USR_0226,USR_0674,GRP_0217,4.88,2020-08-06,pending,Clearing balance - August 2020
STL_00027038,USR_0226,USR_0674,GRP_0217,21.07,2020-09-05,completed,Settlement for office expenses
STL_00027039,USR_0226,USR_0674,GRP_0217,21.07,2020-10-05,completed,Clearing balance - October 2020
STL_00027040,USR_0226,USR_0674,GRP_0217,60.5,2020-12-04,completed,Settlement for office expenses
STL_00027041,USR_0226,USR_0674,GRP_0217,89.43,2021-01-03,completed,Payment for shared expenses
STL_00027042,USR_0226,USR_0674,GRP_0217,80.15,2021-02-02,completed,Clearing balance - February 2021
STL_00027043,USR_0226,USR_0674,GRP_0217,69.9,2021-03-04,completed,Clearing balance - March 2021
STL_00027044,USR_0226,USR_0674,GRP_0217,6.85,2021-08-31,pending,Payment for shared expenses
STL_00027045,USR_0226,USR_0674,GRP_0217,59.08,2021-09-30,completed,Settlement for office expenses
STL_00027046,USR_0226,USR_0674,GRP_0217,48.97,2021-10-30,completed,Payment for shared expenses
STL_00027047,USR_0226,USR_0674,GRP_0217,77.42,2021-11-29,completed,Monthly settlement for Team 49
STL_00027048,USR_0226,USR_0674,GRP_0217,96.82,2021-12-29,completed,Settlement for office expenses
STL_00027049,USR_0226,USR_0674,GRP_0217,95.71,2022-01-28,pending,Payment for shared expenses
STL_00027050,USR_0226,USR_0674,GRP_0217,124.18,2022-02-27,completed,Settlement for office expenses
STL_00027051,USR_0226,USR_0674,GRP_0217,165.86,2022-03-29,completed,Payment for shared expenses
STL_00027052,USR_0226,USR_0674,GRP_0217,171.01,2022-04-28,completed,Payment for shared expenses
STL_00027053,USR_0226,USR_0674,GRP_0217,143.36,2022-05-28,completed,Settlement for office expenses
STL_00027054,USR_0226,USR_0674,GRP_0217,206.35,2022-06-27,completed,Payment for shared expenses
STL_00027055,USR_0226,USR_0674,GRP_0217,104.18,2022-07-27,completed,Settlement for office expenses
STL_00027056,USR_0226,USR_0674,GRP_0217,158.45,2022-08-26,pending,Payment for shared expenses
STL_00027057,USR_0226,USR_0674,GRP_0217,134.35,2022-09-25,completed,Payment for shared expenses
STL_00027058,USR_0226,USR_0674,GRP_0217,64.99,2022-10-25,completed,Clearing balance - October 2022
STL_00027059,USR_0226,USR_0674,GRP_0217,102.77,2022-11-24,completed,Clearing balance - November 2022
STL_00027060,USR_0226,USR_0674,GRP_0217,59.8,2022-12-24,completed,Settlement for office expenses
STL_00027061,USR_0298,USR_0674,GRP_0217,9.35,2024-07-16,completed,Payment for shared expenses
STL_00027062,USR_0298,USR_0674,GRP_0217,20.65,2024-08-15,completed,Settlement for office expenses
STL_00027063,USR_0298,USR_0674,GRP_0217,79.44,2024-09-14,completed,Settlement for office expenses
STL_00027064,USR_0298,USR_0674,GRP_0217,45.46,2024-10-14,completed,Monthly settlement for Team 49
STL_00027065,USR_0298,USR_0674,GRP_0217,26.7,2024-11-13,completed,Settlement for office expenses
STL_00027066,USR_0226,USR_0674,GRP_0217,3.28,2025-11-08,completed,Clearing balance - November 2025
STL_00027067,USR_0226,USR_0674,GRP_0217,21.53,2025-12-08,completed,Monthly settlement for Team 49
STL_00027068,USR_0318,USR_0275,GRP_0218,46.36,2024-04-15,completed,Monthly settlement for Weekend Warriors
STL_00027069,USR_0318,USR_0336,GRP_0218,188.84,2024-06-14,completed,Monthly settlement for Weekend Warriors
STL_00027070,USR_0318,USR_0087,GRP_0218,134.26,2024-06-14,completed,Settlement for friends expenses
STL_00027071,USR_0275,USR_0336,GRP_0218,289.07,2024-08-13,completed,Monthly settlement for Weekend Warriors
STL_00027072,USR_0318,USR_0336,GRP_0218,122.49,2024-08-13,completed,Monthly settlement for Weekend Warriors
STL_00027073,USR_0318,USR_0087,GRP_0218,9.3,2024-08-13,completed,Monthly settlement for Weekend Warriors
